heavy_atom_idx,num_H,heavy_atomic_num,heavy_degree,heavy_hybridization,heavy_in_ring,heavy_is_aromatic,heavy_formal_charge,heavy_partial_charge,num_heavy_neighbors,neighbor_atomic_nums,num_H_neighbors,neighbor_H_counts_per_atom,num_couplable_H_neighbors,distance_to_nearest_non_equivalent_H,in_symmetric_env,H_coupling_type,is_in_CH3,is_in_CH2,is_terminal_CH,ppm,nb_atoms,multiplicity,couplings
12,1,6,3,SP2,1,0,0,-0.036360213549719016,2,"6,6",1,"1,0",2,1,29,none,0,0,0,7.619,1.0,dd,"[8.422, 1.578]"
14,2,6,4,SP3,1,0,0,0.02058982104485849,2,"7,6",2,"0,2",4,1,38,none,0,0,0,3.426,2.0,ddd,"[13.174, 7.1850000000000005, 4.475]"
15,2,6,4,SP3,1,0,0,-0.026836985899440995,2,"6,6",2,"2,1",4,1,40,none,0,0,0,2.1065,2.0,dddd,"[11.078, 7.404999999999999, 7.275, 4.385]"
16,1,6,4,SP3,1,0,0,0.0031855706314412005,3,"6,6,6",1,"2,0,2",6,1,41,none,0,0,0,3.149,1.0,tdd,"[9.245, 5.61, 5.38]"
18,1,6,3,SP2,1,0,0,-0.058693663432153646,2,"6,6",1,"0,1",8,1,32,none,0,0,0,7.307,2.0,dtd,"[7.838, 1.2525, 0.528]"
19,1,6,3,SP2,1,0,0,-0.061982627224286935,2,"6,6",1,"1,1",3,1,27,none,0,0,0,7.227,2.0,dddd,"[7.838, 7.725, 1.851, 0.528]"
20,1,6,3,SP2,1,0,0,-0.06224837116803175,2,"6,6",1,"1,1",2,1,26,none,0,0,0,7.163,1.0,tt,"[7.725, 1.275]"
21,1,6,3,SP2,1,0,0,-0.061982627224286935,2,"6,6",1,"1,1",3,1,28,none,0,0,0,7.227,2.0,dddd,"[7.838, 7.725, 1.851, 0.528]"
22,1,6,3,SP2,1,0,0,-0.058693663432153646,2,"6,6",1,"1,0",8,1,30,none,0,0,0,7.307,2.0,dtd,"[7.838, 1.2525, 0.528]"
23,2,6,4,SP3,1,0,0,0.026867236082323793,2,"6,7",2,"1,0",7,1,39,none,0,0,0,3.7405,2.0,dd,"[13.914, 7.334999999999999]"
0,3,6,4,SP3,0,0,0,-0.0423665607386332,1,6,3,0,7,2,44,geminal,0,0,0,1.325,9.0,,[]
2,3,6,4,SP3,0,0,0,-0.0423665607386332,1,6,3,0,7,2,44,geminal,0,0,0,1.325,9.0,,[]
3,3,6,4,SP3,0,0,0,-0.0423665607386332,1,6,3,0,7,2,44,geminal,0,0,0,1.325,9.0,,[]
4,1,7,3,SP2,0,0,0,-0.34617374210310553,2,"6,6",1,"0,0",11,2,42,geminal,0,0,0,,,,[]
8,1,6,3,SP2,0,0,0,-0.022638184994531785,2,"6,6",1,"0,0",5,2,39,geminal,0,0,0,7.299,1.0,,[]
10,1,6,3,SP2,1,0,0,-0.05196438953600497,2,"6,6",1,"0,1",3,1,33,none,0,0,0,7.72,1.0,ddd,"[8.1, 1.638, 0.549]"
11,1,6,3,SP2,1,0,0,-0.061463657195174236,2,"6,6",1,"1,1",2,1,28,none,0,0,0,6.983,1.0,ddd,"[8.1, 7.397, 1.146]"
12,1,6,3,SP2,1,0,0,-0.05931559662308429,2,"6,6",1,"1,1",1,1,27,none,0,0,0,7.458,1.0,ddd,"[8.318, 7.397, 1.638]"
13,1,6,3,SP2,1,0,0,-0.025693497409058463,2,"6,6",1,"1,0",3,1,31,none,0,0,0,7.106,1.0,ddd,"[8.318, 1.146, 0.549]"
16,1,7,3,SP2,0,0,0,-0.31733528104535175,2,"6,6",1,"0,0",4,2,41,geminal,0,0,0,,,,[]
20,1,6,3,SP2,1,0,0,-0.04262074790045175,2,"6,6",1,"0,1",3,1,32,none,0,0,0,7.902,2.0,ddd,"[8.607, 1.449, 0.461]"
21,1,6,3,SP2,1,0,0,0.01666908610417864,2,"6,6",1,"1,0",2,1,34,none,0,0,0,8.141,2.0,ddd,"[8.607, 1.789, 0.461]"
26,1,6,3,SP2,1,0,0,0.01666908610417864,2,"6,6",1,"0,1",2,1,30,none,0,0,0,8.141,2.0,ddd,"[8.607, 1.789, 0.461]"
27,1,6,3,SP2,1,0,0,-0.04262074790045175,2,"6,6",1,"1,0",3,1,29,none,0,0,0,7.902,2.0,ddd,"[8.607, 1.449, 0.461]"
0,3,6,4,SP3,0,0,0,-0.06538217977507346,1,6,3,2,4,1,42,none,0,0,0,0.8690000000000001,3.0,t,[7.0]
1,2,6,4,SP3,0,0,0,-0.05615837599750076,2,"6,6",2,"3,2",4,1,46,none,0,0,0,1.283,2.0,h,[7.0]
2,2,6,4,SP3,0,0,0,-0.05313442276309988,2,"6,6",2,"2,2",5,1,49,none,0,0,0,1.239,2.0,tt,"[7.667, 7.0]"
3,2,6,4,SP3,0,0,0,-0.046046471310947946,2,"6,6",2,"2,2",6,1,47,none,0,0,0,1.512,2.0,tt,"[7.667, 7.367]"
4,2,6,4,SP3,0,0,0,0.01017168663833202,2,"6,6",2,"2,0",6,1,43,none,0,0,0,2.51,2.0,t,[7.367]
7,1,6,3,SP2,0,0,0,-0.02259458288914488,2,"6,6",1,"0,1",7,1,40,none,0,0,0,6.17,1.0,d,[15.773]
8,1,6,3,SP2,0,0,0,-0.07458205794794438,2,"6,6",1,"1,1",9,1,41,none,0,0,0,6.968,1.0,dd,"[15.773, 3.817]"
9,1,6,4,SP3,1,0,0,0.013370069340371781,3,"6,6,6",1,"1,1,1",8,1,56,none,0,0,0,3.194,1.0,ddd,"[7.02, 3.817, 1.36]"
10,1,6,4,SP3,1,0,0,0.06783768153433474,3,"6,8,6",1,"1,1,2",5,1,54,none,0,0,0,4.529,1.0,dt,"[5.46, 1.36]"
11,1,8,2,SP3,0,0,0,-0.3920310001325956,1,6,1,1,5,1,36,none,0,0,0,,,,[]
12,2,6,4,SP3,1,0,0,0.03311873377450037,2,"6,6",2,"1,0",6,1,45,none,0,0,0,2.635,2.0,dd,"[14.095, 3.41]"
15,1,6,4,SP3,1,0,0,0.026494324823792288,3,"6,6,6",1,"0,2,1",10,1,55,none,0,0,0,2.95,1.0,dt,"[7.02, 4.461]"
16,2,6,4,SP3,0,0,0,-0.042829462075192476,2,"6,6",2,"1,2",9,1,53,none,0,0,0,1.627,2.0,td,"[6.923, 4.461]"
17,2,6,4,SP3,0,0,0,-0.05259415490806637,2,"6,6",2,"2,2",6,1,52,none,0,0,0,1.279,2.0,tt,"[6.923, 6.498]"
18,2,6,4,SP3,0,0,0,-0.05326687233102699,2,"6,6",2,"2,2",7,1,51,none,0,0,0,1.238,2.0,quint,[6.4990000000000006]
19,2,6,4,SP3,0,0,0,-0.052747716635180276,2,"6,6",2,"2,2",6,1,50,none,0,0,0,1.255,2.0,tt,"[7.667, 6.5]"
20,2,6,4,SP3,0,0,0,-0.04278906914495296,2,"6,6",2,"2,2",5,1,48,none,0,0,0,1.553,2.0,tt,"[7.667, 7.367]"
21,2,6,4,SP3,0,0,0,0.045323755928856964,2,"6,6",2,"2,0",5,1,44,none,0,0,0,2.301,2.0,t,[7.367]
24,1,8,2,SP2,0,0,0,-0.4812303897852169,1,6,1,0,4,2,35,geminal,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,-0.06343139245338457,1,6,3,2,4,1,50,none,0,0,0,0.8230000000000001,6.0,t,[7.094]
1,2,6,4,SP3,0,0,0,-0.03567220462994022,2,"6,6",2,"3,1",4,1,54,none,0,0,0,1.518,4.0,qd,"[7.094, 6.762]"
2,1,6,4,SP3,0,0,0,0.029180258929024587,3,"6,6,7",1,"2,3,0",9,1,56,none,0,0,0,4.238,2.0,h,[6.7584]
3,3,6,4,SP3,0,0,0,-0.04452563986047232,1,6,3,1,6,1,52,none,0,0,0,1.4000000000000001,6.0,d,[6.756]
9,3,6,4,SP3,0,0,0,-0.036782496393197334,1,6,3,0,0,4,49,long-range,0,0,0,2.381,3.0,,[]
12,1,6,3,SP2,1,0,0,-0.0528063226179066,2,"6,6",1,"0,1",3,1,41,none,0,0,0,7.654,2.0,dddd,"[8.032499999999999, 1.506, 1.3835, 0.4475]"
13,1,6,3,SP2,1,0,0,-0.0615943308549916,2,"6,6",1,"1,1",2,1,36,none,0,0,0,7.487,2.0,dddd,"[8.032499999999999, 7.719, 1.411, 0.4475]"
14,1,6,3,SP2,1,0,0,-0.06222354012205519,2,"6,6",1,"1,1",2,1,34,none,0,0,0,7.57,1.0,tt,"[7.719, 1.3835]"
15,1,6,3,SP2,1,0,0,-0.0615943308549916,2,"6,6",1,"1,1",2,1,38,none,0,0,0,7.487,2.0,dddd,"[8.032499999999999, 7.719, 1.411, 0.4475]"
16,1,6,3,SP2,1,0,0,-0.0528063226179066,2,"6,6",1,"1,0",3,1,39,none,0,0,0,7.654,2.0,dddd,"[8.032499999999999, 1.506, 1.3835, 0.4475]"
19,1,6,3,SP2,1,0,0,-0.03576252006547434,2,"6,6",1,"0,1",2,1,40,none,0,0,0,7.993,1.0,ddd,"[8.056, 1.806, 0.485]"
20,1,6,3,SP2,1,0,0,-0.06007767347183382,2,"6,6",1,"1,1",1,1,35,none,0,0,0,7.83,1.0,td,"[8.0445, 1.768]"
21,1,6,3,SP2,1,0,0,-0.06149240538855891,2,"6,6",1,"1,1",1,1,37,none,0,0,0,7.52,1.0,ddd,"[8.558, 8.033, 1.806]"
22,1,6,3,SP2,1,0,0,-0.05199516515940946,2,"6,6",1,"1,0",2,1,42,none,0,0,0,8.598,1.0,ddd,"[8.558, 1.768, 0.485]"
24,1,6,4,SP3,0,0,0,0.029180258929024604,3,"7,6,6",1,"0,3,2",9,1,56,none,0,0,0,4.238,2.0,h,[6.7584]
25,3,6,4,SP3,0,0,0,-0.04452563986047232,1,6,3,1,6,1,52,none,0,0,0,1.4000000000000001,6.0,d,[6.756]
26,2,6,4,SP3,0,0,0,-0.03567220462994022,2,"6,6",2,"1,3",4,1,54,none,0,0,0,1.518,4.0,qd,"[7.094, 6.762]"
27,3,6,4,SP3,0,0,0,-0.06343139245338457,1,6,3,2,4,1,50,none,0,0,0,0.8230000000000001,6.0,t,[7.094]
0,3,6,4,SP3,0,0,0,0.01518659944212328,1,6,3,0,1,2,44,geminal,0,0,0,2.047,3.0,,[]
3,1,7,3,SP2,0,0,0,-0.3263364945947122,2,"6,6",1,"0,0",7,2,41,geminal,0,0,0,,,,[]
5,1,6,3,SP2,1,0,0,-0.03647039977247429,2,"6,6",1,"0,1",4,1,32,none,0,0,0,7.545,2.0,ddd,"[8.628, 1.547, 0.483]"
6,1,6,3,SP2,1,0,0,-0.03646971008234833,2,"6,6",1,"1,0",4,1,33,none,0,0,0,7.555,2.0,ddd,"[8.628, 1.543, 0.483]"
8,1,7,3,SP2,0,0,0,-0.3253631992953333,2,"6,6",1,"0,0",6,2,42,geminal,0,0,0,,,,[]
11,2,6,4,SP3,0,0,0,0.08053799192212162,2,"6,16",2,"0,0",1,2,46,geminal,0,0,0,3.709,2.0,,[]
15,1,6,3,SP2,1,0,0,0.046518822535013,2,"7,6",1,"0,1",0,1,27,none,0,0,0,6.894,1.0,d,[6.415]
16,1,6,3,SP2,1,0,0,0.029845826834068608,2,"6,7",1,"1,0",1,1,38,none,0,0,0,7.662,1.0,d,[6.415]
19,1,6,3,SP2,1,0,0,-0.03770872154563309,2,"6,6",1,"0,1",6,1,34,none,0,0,0,7.475,1.0,ddd,"[8.505, 1.183, 0.461]"
20,1,6,3,SP2,1,0,0,-0.06016177065450001,2,"6,6",1,"1,1",1,1,28,none,0,0,0,7.383,1.0,ddd,"[8.505, 7.731, 1.465]"
21,1,6,3,SP2,1,0,0,-0.06185258400846764,2,"6,6",1,"1,1",4,1,29,none,0,0,0,6.975,1.0,ddd,"[7.887, 7.731, 1.183]"
22,1,6,3,SP2,1,0,0,-0.05723487849899847,2,"6,6",1,"1,0",5,1,35,none,0,0,0,7.184,1.0,ddd,"[7.887, 1.465, 0.461]"
24,3,6,4,SP3,0,0,0,-0.03769290279097806,1,6,3,0,3,2,45,geminal,0,0,0,2.1,3.0,,[]
25,1,6,3,SP2,1,0,0,-0.03646971008234833,2,"6,6",1,"0,1",4,1,31,none,0,0,0,7.555,2.0,ddd,"[8.628, 1.543, 0.483]"
26,1,6,3,SP2,1,0,0,-0.03647039977247429,2,"6,6",1,"1,0",4,1,30,none,0,0,0,7.545,2.0,ddd,"[8.628, 1.547, 0.483]"
0,3,6,4,SP3,0,0,0,-0.018412106795417514,1,6,3,0,2,3,38,vicinal,0,0,0,2.267,3.0,,[]
5,3,6,4,SP3,0,0,0,-0.0030286392388058406,1,6,3,0,2,3,39,vicinal,0,0,0,2.358,3.0,,[]
7,2,6,4,SP3,0,0,0,0.05723050831474359,2,"6,6",2,"0,0",9,3,40,vicinal,0,0,0,3.782,1.0,,[]
11,2,6,4,SP3,0,0,0,0.045951688418269625,2,"7,6",2,"0,0",11,2,41,geminal,0,0,0,4.598,1.0,,[]
13,1,6,3,SP2,1,0,0,-0.05725192193023064,2,"6,6",1,"0,1",5,1,33,none,0,0,0,7.135,2.0,dddd,"[7.723, 1.302, 1.184, 0.5445]"
14,1,6,3,SP2,1,0,0,-0.061927114311605004,2,"6,6",1,"1,1",4,1,30,none,0,0,0,7.249,2.0,tdd,"[7.7195, 1.851, 0.5445]"
15,1,6,3,SP2,1,0,0,-0.062246495213683396,2,"6,6",1,"1,1",2,1,29,none,0,0,0,7.251,1.0,tt,"[7.716, 1.302]"
16,1,6,3,SP2,1,0,0,-0.061927114311605004,2,"6,6",1,"1,1",4,1,31,none,0,0,0,7.249,2.0,tdd,"[7.7195, 1.851, 0.5445]"
17,1,6,3,SP2,1,0,0,-0.05725192193023064,2,"6,6",1,"1,0",5,1,32,none,0,0,0,7.135,2.0,dddd,"[7.723, 1.302, 1.184, 0.5445]"
18,1,6,4,SP3,1,0,0,0.046954827128275804,3,"7,6,6",1,"0,2,2",6,1,45,none,0,0,0,3.839,1.0,dddd,"[9.89, 8.13, 6.65, 4.24]"
19,2,6,4,SP3,1,0,0,-0.01750451588838945,2,"6,6",2,"1,2",4,1,42,none,0,0,0,2.407,1.0,dddd,"[13.705, 4.8, 4.24, 1.4]"
20,2,6,4,SP3,1,0,0,0.05222911791892895,2,"6,16",2,"2,0",3,1,43,none,0,0,0,3.274,2.0,ddd,"[15.515, 7.41, 3.0999999999999996]"
24,2,6,4,SP3,1,0,0,0.07068724065278978,2,"16,6",2,"0,1",6,1,44,none,0,0,0,3.2095000000000002,2.0,dd,"[15.121, 7.390000000000001]"
0,2,7,3,SP2,0,0,0,-0.36956943009498466,1,6,2,0,2,2,28,geminal,0,0,0,,,,[]
3,1,6,4,SP3,1,0,0,0.15839285697571465,3,"7,6,7",1,"0,1,0",7,1,33,none,0,0,0,4.415,1.0,d,[10.11]
4,1,6,4,SP3,1,0,0,0.15525658421619043,3,"6,6,7",1,"1,0,0",6,1,35,none,0,0,0,3.917,1.0,d,[10.11]
7,1,7,3,SP2,1,0,0,-0.2952769882228815,2,"6,6",1,"0,0",4,2,29,geminal,0,0,0,,,,[]
9,1,8,2,SP3,0,0,0,-0.3100697106021453,1,7,1,0,5,2,20,geminal,0,0,0,,,,[]
11,1,8,2,SP3,0,0,0,-0.3678021288936718,1,6,1,0,7,2,25,geminal,0,0,0,,,,[]
12,1,6,4,SP3,0,0,0,0.13064733668561018,3,"6,8,6",1,"0,1,1",9,1,37,none,0,0,0,3.888,1.0,d,[3.44]
13,1,8,2,SP3,0,0,0,-0.3855815295111878,1,6,1,1,6,1,24,none,0,0,0,,,,[]
14,1,6,4,SP3,0,0,0,0.1073368914082958,3,"6,8,6",1,"1,1,2",4,1,36,none,0,0,0,3.944,1.0,td,"[5.41, 3.44]"
15,1,8,2,SP3,0,0,0,-0.3878396477911533,1,6,1,1,5,1,23,none,0,0,0,,,,[]
16,2,6,4,SP3,0,0,0,0.0717999265917197,2,"6,8",2,"1,1",3,1,32,none,0,0,0,3.526,2.0,d,[5.41]
17,1,8,2,SP3,0,0,0,-0.3935778185856287,1,6,1,2,3,1,21,none,0,0,0,,,,[]
18,1,6,4,SP3,1,0,0,0.179045156827306,3,"6,8,7",1,"0,1,0",8,1,34,none,0,0,0,5.158,1.0,,[]
19,1,8,2,SP3,0,0,0,-0.37183688767793394,1,6,1,1,4,1,22,none,0,0,0,,,,[]
21,1,8,2,SP3,0,0,0,-0.30911771869389154,1,7,1,0,4,2,19,geminal,0,0,0,,,,[]
0,2,7,3,SP2,0,0,0,-0.3513324257917347,1,6,2,0,1,2,15,geminal,0,0,0,,,,[]
3,1,7,3,SP2,0,0,0,-0.2905270037800874,2,"6,6",1,"0,0",4,2,16,geminal,0,0,0,,,,[]
8,1,8,2,SP2,0,0,0,-0.4764649952578556,1,6,1,0,1,3,9,vicinal,0,0,0,,,,[]
9,1,7,3,SP2,1,0,0,-0.33729207308693476,2,"6,6",1,"0,1",2,1,17,none,0,0,0,,,,[]
10,1,6,3,SP2,1,0,0,0.09516160102783947,2,"7,7",1,"1,0",1,1,12,none,0,0,0,8.199,1.0,,[]
0,3,6,4,SP3,0,0,0,-0.06538238321695945,1,6,3,2,4,1,19,none,0,0,0,0.8649999999999999,3.0,t,[7.0]
1,2,6,4,SP3,0,0,0,-0.05617166545882215,2,"6,6",2,"3,2",4,1,21,none,0,0,0,1.276,2.0,h,[7.0]
2,2,6,4,SP3,0,0,0,-0.05356842229884188,2,"6,6",2,"2,2",7,1,23,none,0,0,0,1.238,2.0,quint,[7.0]
3,2,6,4,SP3,0,0,0,-0.05330063110482984,2,"6,6",2,"2,2",9,1,25,none,0,0,0,1.261,2.0,quint,[7.0]
4,2,6,4,SP3,0,0,0,-0.05274826931200608,2,"6,6",2,"2,2",6,1,24,none,0,0,0,1.245,2.0,tt,"[7.667, 7.0]"
5,2,6,4,SP3,0,0,0,-0.04278907347065734,2,"6,6",2,"2,2",5,1,22,none,0,0,0,1.546,2.0,tt,"[7.667, 7.4]"
6,2,6,4,SP3,0,0,0,0.04532375591244832,2,"6,6",2,"2,0",5,1,20,none,0,0,0,2.298,2.0,t,[7.4]
9,1,8,2,SP2,0,0,0,-0.481230389785217,1,6,1,0,4,2,17,geminal,0,0,0,,,,[]
0,3,6,4,SP3,0,0,0,-0.06497083357462169,1,6,3,2,3,1,10,none,0,0,0,1.025,3.0,t,[7.0]
1,2,6,4,SP3,0,0,0,-0.049520924013105136,2,"6,6",2,"3,2",1,1,12,none,0,0,0,1.664,2.0,tq,"[7.451, 7.0]"
2,2,6,4,SP3,0,0,0,0.0027463207624558623,2,"6,6",2,"2,1",3,1,11,none,0,0,0,2.479,2.0,td,"[7.451, 6.897]"
3,1,6,3,SP2,0,0,0,0.11947978113414225,2,"6,8",1,"2,0",5,1,9,none,0,0,0,9.623,1.0,t,[6.897]
0,3,6,4,SP3,0,0,0,-0.00283351093026275,1,6,3,0,2,2,40,geminal,0,0,0,2.147,3.0,,[]
3,1,6,4,SP3,0,0,0,0.18027818058625195,3,"6,7,6",1,"0,1,0",4,1,41,none,0,0,0,6.219,1.0,,[]
4,1,7,3,SP2,0,0,0,-0.2892455196975321,2,"6,7",1,"1,0",5,1,38,none,0,0,0,,,,[]
7,1,6,3,SP2,1,0,0,0.04752914525111107,2,"6,6",1,"0,0",2,2,32,geminal,0,0,0,8.734,1.0,d,[1.678]
12,1,6,3,SP2,1,0,0,0.04119894717167007,2,"6,6",1,"0,0",2,2,31,geminal,0,0,0,8.723,1.0,d,[1.678]
17,1,8,2,SP3,0,0,0,-0.28168003250644547,1,16,1,0,1,3,22,vicinal,0,0,0,,,,[]
22,1,7,3,SP2,0,0,0,-0.3238510475149649,2,"6,6",1,"0,0",6,2,37,geminal,0,0,0,,,,[]
24,1,6,3,SP2,1,0,0,-0.038535043081336734,2,"6,6",1,"0,1",4,1,30,none,0,0,0,7.481,2.0,dddd,"[8.1555, 1.471, 1.236, 0.535]"
25,1,6,3,SP2,1,0,0,-0.060201140079469896,2,"6,6",1,"1,1",3,1,27,none,0,0,0,7.272,2.0,dddd,"[8.1555, 7.756, 1.429, 0.535]"
26,1,6,3,SP2,1,0,0,-0.06211740799831066,2,"6,6",1,"1,1",2,1,26,none,0,0,0,7.068,1.0,tt,"[7.756, 1.236]"
27,1,6,3,SP2,1,0,0,-0.060201140079469896,2,"6,6",1,"1,1",3,1,28,none,0,0,0,7.272,2.0,dddd,"[8.1555, 7.756, 1.429, 0.535]"
28,1,6,3,SP2,1,0,0,-0.038535043081336734,2,"6,6",1,"1,0",4,1,29,none,0,0,0,7.481,2.0,dddd,"[8.1555, 1.471, 1.236, 0.535]"
0,2,7,3,SP3,0,0,0,-0.3175943176458849,1,6,2,1,3,1,12,none,0,0,0,,,,[]
1,1,6,4,SP3,0,0,0,0.117048191466613,3,"7,6,6",1,"2,2,0",2,1,14,none,0,0,0,4.19,1.0,t,[7.314]
2,2,6,4,SP3,0,0,0,0.07525911302642857,2,"6,16",2,"1,0",4,1,15,none,0,0,0,4.175,2.0,d,[7.314]
5,1,8,2,SP3,0,0,0,-0.3060350269184742,1,16,1,0,3,2,10,geminal,0,0,0,,,,[]
8,1,8,2,SP2,0,0,0,-0.4800615073133145,1,6,1,0,5,2,9,geminal,0,0,0,,,,[]
2,1,8,2,SP2,0,0,0,-0.477637581982577,1,6,1,0,2,3,7,vicinal,0,0,0,,,,[]
4,1,6,3,SP2,1,0,0,-0.0017908199211911621,2,"6,6",1,"0,0",5,2,13,geminal,0,0,0,7.482,1.0,dd,"[1.647, 0.451]"
6,1,8,2,SP2,0,0,0,-0.5042425411417506,1,6,1,0,3,2,9,geminal,0,0,0,,,,[]
8,1,8,2,SP2,0,0,0,-0.5042595843842756,1,6,1,0,4,2,8,geminal,0,0,0,,,,[]
9,1,6,3,SP2,1,0,0,-0.015481355156108153,2,"6,6",1,"0,1",3,1,11,none,0,0,0,6.898,1.0,dd,"[8.35, 0.451]"
10,1,6,3,SP2,1,0,0,-0.04373565627828089,2,"6,6",1,"1,0",3,1,12,none,0,0,0,7.579,1.0,dd,"[8.35, 1.647]"
0,3,6,4,SP3,0,0,0,0.03701692640823041,1,8,3,0,1,2,46,geminal,0,0,0,3.33,3.0,,[]
2,1,6,4,SP3,0,0,0,0.16060010757423973,3,"8,6,6",1,"0,0,0",11,2,57,geminal,0,0,0,5.935,1.0,,[]
6,2,6,4,SP3,0,0,0,0.06983507461441472,2,"7,6",2,"0,2",9,1,50,none,0,0,0,3.634,1.0,t,[7.498]
7,2,6,4,SP3,0,0,0,0.09508924682892939,2,"6,7",2,"2,1",10,1,56,none,0,0,0,3.309,2.0,t,[7.498]
8,1,7,4,SP3,1,0,1,-0.3296528075031764,3,"6,6,6",1,"2,2,2",6,1,59,none,0,0,0,,,,[]
9,2,6,4,SP3,1,0,0,0.10094571657865423,2,"7,6",2,"1,2",8,1,54,none,0,0,0,3.46,2.0,dt,"[15.484, 2.81]"
10,2,6,4,SP3,1,0,0,0.09594873946906897,2,"6,8",2,"2,0",7,1,47,none,0,0,0,3.8405,2.0,ddd,"[15.2375, 6.375, 2.81]"
12,2,6,4,SP3,1,0,0,0.09594873946906897,2,"8,6",2,"0,2",7,1,47,none,0,0,0,3.8405,2.0,ddd,"[15.2375, 6.375, 2.81]"
13,2,6,4,SP3,1,0,0,0.10094571657865423,2,"6,7",2,"2,1",8,1,54,none,0,0,0,3.46,2.0,dt,"[15.484, 2.81]"
14,2,6,4,SP3,0,0,0,0.02395732061237001,2,"7,6",2,"0,1",12,1,52,none,0,0,0,3.196,1.0,d,[5.137]
15,1,6,4,SP3,1,0,0,-0.019894371786826983,3,"6,6,6",1,"2,2,2",6,1,58,none,0,0,0,1.777,1.0,ddtdd,"[10.1, 9.98, 5.137, 3.92, 2.14]"
16,2,6,4,SP3,1,0,0,-0.03052147497334653,2,"6,6",2,"1,1",7,1,51,none,0,0,0,2.167,1.0,ddd,"[14.278, 3.92, 2.078]"
17,1,6,3,SP2,1,0,0,-0.08819610825019683,2,"6,6",1,"2,1",7,1,43,none,0,0,0,5.234,1.0,ddd,"[10.147, 2.078, 1.826]"
18,1,6,3,SP2,1,0,0,-0.08851609800922795,2,"6,6",1,"1,2",5,1,42,none,0,0,0,5.208,1.0,dt,"[10.147, 2.2825]"
19,2,6,4,SP3,1,0,0,-0.034732615357571786,2,"6,6",2,"1,2",6,1,49,none,0,0,0,2.135,1.0,dddd,"[14.211, 3.9, 2.317, 1.89]"
20,2,6,4,SP3,1,0,0,-0.04498104436085035,2,"6,6",2,"2,1",6,1,53,none,0,0,0,1.555,1.0,dddd,"[13.053, 10.1, 9.99, 3.9]"
22,1,6,3,SP2,1,0,0,-0.05589956946805985,2,"6,6",1,"0,1",4,1,41,none,0,0,0,7.463,2.0,dtd,"[8.2325, 1.2574999999999998, 0.539]"
23,1,6,3,SP2,1,0,0,-0.06188194451108597,2,"6,6",1,"1,1",3,1,38,none,0,0,0,7.391,2.0,dddd,"[8.2325, 7.358, 1.582, 0.539]"
24,1,6,3,SP2,1,0,0,-0.0622450657850528,2,"6,6",1,"1,1",2,1,37,none,0,0,0,7.358,1.0,tt,"[7.358, 1.264]"
25,1,6,3,SP2,1,0,0,-0.06188194451108597,2,"6,6",1,"1,1",3,1,39,none,0,0,0,7.391,2.0,dddd,"[8.2325, 7.358, 1.582, 0.539]"
26,1,6,3,SP2,1,0,0,-0.05589956946805985,2,"6,6",1,"1,0",4,1,40,none,0,0,0,7.463,2.0,dtd,"[8.2325, 1.2574999999999998, 0.539]"
0,3,6,4,SP3,0,0,0,-0.018412106795417514,1,6,3,0,2,3,38,vicinal,0,0,0,2.267,3.0,,[]
5,3,6,4,SP3,0,0,0,-0.0030286392388058406,1,6,3,0,2,3,39,vicinal,0,0,0,2.358,3.0,,[]
7,2,6,4,SP3,0,0,0,0.05723050831474359,2,"6,6",2,"0,0",9,3,40,vicinal,0,0,0,3.782,1.0,,[]
11,2,6,4,SP3,0,0,0,0.045951688418269625,2,"7,6",2,"0,0",11,2,41,geminal,0,0,0,4.598,1.0,,[]
13,1,6,3,SP2,1,0,0,-0.05725192193023064,2,"6,6",1,"0,1",5,1,33,none,0,0,0,7.135,2.0,dddd,"[7.723, 1.302, 1.184, 0.5445]"
14,1,6,3,SP2,1,0,0,-0.061927114311605004,2,"6,6",1,"1,1",4,1,30,none,0,0,0,7.249,2.0,tdd,"[7.7195, 1.851, 0.5445]"
15,1,6,3,SP2,1,0,0,-0.062246495213683396,2,"6,6",1,"1,1",2,1,29,none,0,0,0,7.251,1.0,tt,"[7.716, 1.302]"
16,1,6,3,SP2,1,0,0,-0.061927114311605004,2,"6,6",1,"1,1",4,1,31,none,0,0,0,7.249,2.0,tdd,"[7.7195, 1.851, 0.5445]"
17,1,6,3,SP2,1,0,0,-0.05725192193023064,2,"6,6",1,"1,0",5,1,32,none,0,0,0,7.135,2.0,dddd,"[7.723, 1.302, 1.184, 0.5445]"
18,1,6,4,SP3,1,0,0,0.046954827128275804,3,"7,6,6",1,"0,2,2",6,1,45,none,0,0,0,4.044,1.0,dddd,"[9.89, 9.57, 5.25, 4.13]"
19,2,6,4,SP3,1,0,0,-0.01750451588838945,2,"6,6",2,"1,2",4,1,42,none,0,0,0,2.409,1.0,dddd,"[10.858, 6.27, 4.13, 1.5]"
20,2,6,4,SP3,1,0,0,0.05222911791892895,2,"6,16",2,"2,0",3,1,43,none,0,0,0,3.2595,2.0,ddd,"[15.509, 7.390000000000001, 3.885]"
24,2,6,4,SP3,1,0,0,0.07068724065278978,2,"16,6",2,"0,1",6,1,44,none,0,0,0,3.2125000000000004,2.0,dd,"[15.501, 7.41]"
0,2,7,3,SP3,0,0,0,-0.3304732770648339,1,6,2,2,4,1,14,none,0,0,0,,,,[]
